1.000940   -0.000861 0
     0.995410    0.000309 0
     0.987083    0.001576 0
     0.977913    0.002999 0
     0.968332    0.004496 0
     0.958278    0.006132 0
     0.947447    0.007865 0
     0.935249    0.009732 0
     0.921735    0.011724 0
     0.907538    0.013683 0
     0.893089    0.015622 0
     0.878637    0.017474 0
     0.864016    0.019208 0
     0.849134    0.020922 0
     0.833981    0.022561 0
     0.818896    0.024111 0
     0.803856    0.025498 0
     0.788739    0.026828 0
     0.773698    0.028050 0
     0.758419    0.029168 0
     0.743177    0.030219 0
     0.727850    0.031158 0
     0.712490    0.032043 0
     0.697173    0.032816 0
     0.681700    0.033528 0
     0.666267    0.034192 0
     0.650832    0.034777 0
     0.635351    0.035309 0
     0.619886    0.035780 0
     0.604380    0.036194 0
     0.588847    0.036565 0
     0.573321    0.036889 0
     0.557755    0.037170 0
     0.542137    0.037424 0
     0.526508    0.037658 0
     0.510902    0.037870 0
     0.495320    0.038050 0
     0.479725    0.038195 0
     0.464092    0.038315 0
     0.448447    0.038419 0
     0.432821    0.038503 0
     0.417201    0.038562 0
     0.401572    0.038598 0
     0.385947    0.038614 0
     0.370347    0.038605 0
     0.354768    0.038562 0
     0.339196    0.038484 0
     0.323629    0.038370 0
     0.308065    0.038218 0
     0.292500    0.038028 0
     0.276938    0.037801 0
     0.261391    0.037536 0
     0.245858    0.037229 0
     0.230338    0.036878 0
     0.214860    0.036479 0
     0.199452    0.036015 0
     0.184055    0.035470 0
     0.168611    0.034868 0
     0.153394    0.034213 0
     0.138333    0.033401 0
     0.123305    0.032437 0
     0.108440    0.031361 0
     0.093881    0.030082 0
     0.079738    0.028643 0
     0.066356    0.026971 0
     0.054011    0.025069 0
     0.043131    0.023041 0
     0.034044    0.020993 0
     0.026712    0.018993 0
     0.020861    0.017007 0
     0.016146    0.015130 0
     0.012331    0.013331 0
     0.009222    0.011562 0
     0.006668    0.009821 0
     0.004570    0.008107 0
     0.002897    0.006372 0
     0.001648    0.004590 0
     0.000734    0.002820 0
     0.000205    0.001061 0
    -0.000027   -0.000630 0
     0.000087   -0.002313 0
     0.000542   -0.004057 0
     0.001363   -0.005829 0
     0.002531   -0.007620 0
     0.004070   -0.009429 0
     0.005983   -0.011274 0
     0.008349   -0.013150 0
     0.011249   -0.015091 0
     0.014743   -0.017158 0
     0.019096   -0.019226 0
     0.024514   -0.021330 0
     0.031410   -0.023490 0
     0.039923   -0.025896 0
     0.050092   -0.028426 0
     0.061804   -0.030890 0
     0.074749   -0.033145 0
     0.088489   -0.035252 0
     0.102796   -0.037143 0
     0.117362   -0.038841 0
     0.132208   -0.040377 0
     0.147119   -0.041734 0
     0.162214   -0.042977 0
     0.177334   -0.044065 0
     0.192614   -0.045087 0
     0.207759   -0.045987 0
     0.222994   -0.046754 0
     0.238323   -0.047440 0
     0.253510   -0.048027 0
     0.268735   -0.048460 0
     0.284028   -0.048809 0
     0.299275   -0.049030 0
     0.314670   -0.049168 0
     0.329972   -0.049228 0
     0.345285   -0.049170 0
     0.360709   -0.049032 0
     0.376045   -0.048839 0
     0.391311   -0.048522 0
     0.406659   -0.048107 0
     0.421971   -0.047613 0
     0.437210   -0.047007 0
     0.452535   -0.046296 0
     0.467744   -0.045505 0
     0.482942   -0.044567 0
     0.498206   -0.043524 0
     0.513441   -0.042389 0
     0.528593   -0.041145 0
     0.543749   -0.039755 0
     0.559025   -0.038259 0
     0.574242   -0.036684 0
     0.589451   -0.034999 0
     0.604678   -0.033216 0
     0.619900   -0.031340 0
     0.635135   -0.029366 0
     0.650431   -0.027301 0
     0.665793   -0.025171 0
     0.681159   -0.022995 0
     0.696547   -0.020765 0
     0.711997   -0.018495 0
     0.727480   -0.016208 0
     0.742932   -0.013932 0
     0.758301   -0.011697 0
     0.773613   -0.009525 0
     0.788838   -0.007426 0
     0.803901   -0.005457 0
     0.818904   -0.003654 0
     0.833930   -0.001973 0
     0.848732   -0.000464 0
     0.863501    0.000792 0
     0.878133    0.001846 0
     0.892714    0.002651 0
     0.907046    0.003168 0
     0.921153    0.003392 0
     0.934733    0.003331 0
     0.947339    0.002932 0
     0.958424    0.002323 0
     0.968079    0.001437 0
     0.977152    0.000461 0
     0.986095   -0.000294 0
     0.995023   -0.000842 0
     1.000940   -0.000861 0
