0.999700    0.000668 0
     0.992771    0.002570 0
     0.982107    0.005608 0
     0.971152    0.008569 0
     0.960108    0.011450 0
     0.948953    0.014296 0
     0.937211    0.017256 0
     0.924693    0.020381 0
     0.911247    0.023710 0
     0.896617    0.027264 0
     0.880943    0.031015 0
     0.864524    0.034916 0
     0.847613    0.038826 0
     0.830309    0.042688 0
     0.812803    0.046477 0
     0.795230    0.050176 0
     0.777635    0.053769 0
     0.760006    0.057267 0
     0.742269    0.060605 0
     0.724393    0.063746 0
     0.706302    0.066750 0
     0.687971    0.069588 0
     0.669339    0.072317 0
     0.650371    0.074947 0
     0.631044    0.077433 0
     0.611397    0.079754 0
     0.591479    0.081902 0
     0.571317    0.083879 0
     0.551018    0.085679 0
     0.530683    0.087279 0
     0.510368    0.088640 0
     0.490104    0.089728 0
     0.469917    0.090631 0
     0.449816    0.091394 0
     0.429782    0.092028 0
     0.409873    0.092507 0
     0.390080    0.092805 0
     0.370427    0.092903 0
     0.350937    0.092797 0
     0.331624    0.092486 0
     0.312513    0.091977 0
     0.293638    0.091277 0
     0.275020    0.090388 0
     0.256686    0.089294 0
     0.238694    0.087982 0
     0.221092    0.086450 0
     0.203968    0.084717 0
     0.187420    0.082808 0
     0.171548    0.080735 0
     0.156458    0.078504 0
     0.142235    0.076137 0
     0.128935    0.073668 0
     0.116593    0.071122 0
     0.105218    0.068503 0
     0.094789    0.065889 0
     0.085260    0.063271 0
     0.076586    0.060681 0
     0.068699    0.058108 0
     0.061532    0.055561 0
     0.055007    0.053044 0
     0.049070    0.050528 0
     0.043655    0.048030 0
     0.038715    0.045546 0
     0.034198    0.043086 0
     0.030069    0.040641 0
     0.026290    0.038213 0
     0.022842    0.035785 0
     0.019690    0.033363 0
     0.016812    0.030950 0
     0.014188    0.028546 0
     0.011806    0.026145 0
     0.009662    0.023741 0
     0.007745    0.021334 0
     0.006045    0.018928 0
     0.004572    0.016512 0
     0.003307    0.014102 0
     0.002248    0.011699 0
     0.001397    0.009309 0
     0.000749    0.006939 0
     0.000310    0.004596 0
     0.000059    0.002293 0
    -0.000001    0.000034 0
     0.000126   -0.002233 0
     0.000455   -0.004542 0
     0.000991   -0.006876 0
     0.001744   -0.009223 0
     0.003030   -0.011448 0
     0.004691   -0.013523 0
     0.006697   -0.015397 0
     0.008856   -0.017137 0
     0.011151   -0.018823 0
     0.013578   -0.020481 0
     0.016160   -0.022143 0
     0.018936   -0.023836 0
     0.021915   -0.025563 0
     0.025131   -0.027340 0
     0.028628   -0.029182 0
     0.032457   -0.031105 0
     0.036659   -0.033119 0
     0.041261   -0.035229 0
     0.046308   -0.037446 0
     0.051888   -0.039796 0
     0.058075   -0.042278 0
     0.064959   -0.044891 0
     0.072621   -0.047627 0
     0.081146   -0.050493 0
     0.090605   -0.053495 0
     0.101039   -0.056607 0
     0.112457   -0.059757 0
     0.124798   -0.062860 0
     0.137899   -0.065859 0
     0.151555   -0.068724 0
     0.165675   -0.071449 0
     0.180273   -0.074033 0
     0.195359   -0.076445 0
     0.211019   -0.078666 0
     0.227296   -0.080691 0
     0.244136   -0.082512 0
     0.261436   -0.084109 0
     0.279119   -0.085467 0
     0.297146   -0.086577 0
     0.315450   -0.087431 0
     0.333984   -0.088016 0
     0.352714   -0.088321 0
     0.371611   -0.088342 0
     0.390640   -0.088087 0
     0.409782   -0.087572 0
     0.429004   -0.086796 0
     0.448289   -0.085737 0
     0.467618   -0.084417 0
     0.486962   -0.082873 0
     0.506342   -0.081161 0
     0.525739   -0.079314 0
     0.545118   -0.077421 0
     0.564478   -0.075556 0
     0.583777   -0.073514 0
     0.603011   -0.071244 0
     0.622152   -0.068771 0
     0.641095   -0.066136 0
     0.659748   -0.063363 0
     0.678183   -0.060462 0
     0.696526   -0.057416 0
     0.714908   -0.054209 0
     0.733457   -0.050878 0
     0.752244   -0.047415 0
     0.771276   -0.043774 0
     0.790589   -0.039998 0
     0.810123   -0.036102 0
     0.829725   -0.032077 0
     0.849117   -0.027961 0
     0.868106   -0.023847 0
     0.886537   -0.019726 0
     0.904244   -0.015768 0
     0.921282   -0.012209 0
     0.937524   -0.008959 0
     0.952839   -0.006039 0
     0.967141   -0.003533 0
     0.980273   -0.001492 0
     0.992060   -0.000041 0
     0.999700    0.000668 0
