1.002368   -0.000519 0
     0.997566    0.000665 0
     0.990976    0.001781 0
     0.984357    0.002746 0
     0.976365    0.003907 0
     0.966538    0.005305 0
     0.954519    0.006936 0
     0.941962    0.008601 0
     0.929826    0.010246 0
     0.917799    0.011777 0
     0.905605    0.013289 0
     0.892430    0.014895 0
     0.879297    0.016379 0
     0.865177    0.017909 0
     0.850416    0.019529 0
     0.835625    0.021077 0
     0.820630    0.022583 0
     0.805577    0.024071 0
     0.790442    0.025534 0
     0.775337    0.026962 0
     0.760164    0.028361 0
     0.744999    0.029742 0
     0.729804    0.031045 0
     0.714545    0.032323 0
     0.699318    0.033596 0
     0.684206    0.034783 0
     0.669086    0.035853 0
     0.653783    0.036864 0
     0.638510    0.037847 0
     0.623295    0.038750 0
     0.608050    0.039585 0
     0.592856    0.040338 0
     0.577584    0.041009 0
     0.562177    0.041655 0
     0.546811    0.042279 0
     0.531559    0.042846 0
     0.516342    0.043331 0
     0.501030    0.043744 0
     0.485671    0.044120 0
     0.470375    0.044446 0
     0.455037    0.044712 0
     0.439626    0.044954 0
     0.424274    0.045164 0
     0.409055    0.045313 0
     0.393861    0.045366 0
     0.378549    0.045361 0
     0.363318    0.045344 0
     0.348188    0.045232 0
     0.332876    0.045032 0
     0.317608    0.044792 0
     0.302448    0.044458 0
     0.287193    0.044027 0
     0.271895    0.043549 0
     0.256801    0.042991 0
     0.241733    0.042292 0
     0.226489    0.041481 0
     0.211291    0.040621 0
     0.196132    0.039662 0
     0.181013    0.038658 0
     0.166156    0.037519 0
     0.151296    0.036333 0
     0.136665    0.035007 0
     0.121839    0.033500 0
     0.107100    0.031839 0
     0.092634    0.030029 0
     0.078694    0.028019 0
     0.065113    0.025841 0
     0.052286    0.023450 0
     0.040691    0.020957 0
     0.030740    0.018196 0
     0.022620    0.015451 0
     0.016484    0.013091 0
     0.011920    0.011078 0
     0.008463    0.009219 0
     0.005730    0.007549 0
     0.003601    0.005923 0
     0.001952    0.004307 0
     0.000797    0.002651 0
     0.000166    0.000958 0
    -0.000007   -0.000682 0
     0.000312   -0.002338 0
     0.001089   -0.004015 0
     0.002219   -0.005703 0
     0.003684   -0.007414 0
     0.005543   -0.009118 0
     0.007766   -0.011002 0
     0.010592   -0.012935 0
     0.014110   -0.014996 0
     0.018564   -0.017080 0
     0.024341   -0.019110 0
     0.032263   -0.021294 0
     0.042507   -0.023851 0
     0.054580   -0.026657 0
     0.067907   -0.029234 0
     0.081750   -0.031539 0
     0.095990   -0.033505 0
     0.110695   -0.035316 0
     0.125614   -0.037002 0
     0.140406   -0.038507 0
     0.155523   -0.039879 0
     0.170603   -0.041205 0
     0.185483   -0.042326 0
     0.200670   -0.043341 0
     0.215856   -0.044284 0
     0.230971   -0.045146 0
     0.246050   -0.045855 0
     0.261262   -0.046479 0
     0.276399   -0.047008 0
     0.291575   -0.047428 0
     0.306818   -0.047799 0
     0.321839   -0.048070 0
     0.337026   -0.048210 0
     0.352239   -0.048313 0
     0.367388   -0.048310 0
     0.382567   -0.048214 0
     0.397659   -0.048004 0
     0.412790   -0.047661 0
     0.428040   -0.047238 0
     0.443122   -0.046744 0
     0.458022   -0.046081 0
     0.473100   -0.045290 0
     0.488015   -0.044418 0
     0.503004   -0.043360 0
     0.518078   -0.042187 0
     0.532990   -0.040893 0
     0.547919   -0.039412 0
     0.563059   -0.037804 0
     0.578020   -0.036153 0
     0.592975   -0.034323 0
     0.608085   -0.032400 0
     0.623027   -0.030391 0
     0.638056   -0.028229 0
     0.653253   -0.026005 0
     0.668413   -0.023747 0
     0.683610   -0.021440 0
     0.698810   -0.019103 0
     0.713927   -0.016783 0
     0.729089   -0.014515 0
     0.744220   -0.012288 0
     0.759219   -0.010170 0
     0.774220   -0.008077 0
     0.789039   -0.006127 0
     0.803981   -0.004340 0
     0.818783   -0.002673 0
     0.833355   -0.001295 0
     0.847909   -0.000063 0
     0.862239    0.000940 0
     0.875569    0.001625 0
     0.887142    0.002193 0
     0.897120    0.002514 0
     0.906885    0.002760 0
     0.917092    0.002714 0
     0.927744    0.002476 0
     0.939962    0.002017 0
     0.952653    0.001411 0
     0.964914    0.000786 0
     0.976172    0.000178 0
     0.986628   -0.000336 0
     0.996289   -0.000695 0
     1.002368   -0.000519 0
