1.000273   -0.000144 0
     0.993939    0.001278 0
     0.983792    0.003781 0
     0.972642    0.006492 0
     0.960259    0.009393 0
     0.946471    0.012584 0
     0.931433    0.015966 0
     0.915537    0.019436 0
     0.899239    0.022875 0
     0.882783    0.026201 0
     0.866255    0.029419 0
     0.849705    0.032548 0
     0.833111    0.035521 0
     0.816492    0.038334 0
     0.799832    0.040987 0
     0.783127    0.043479 0
     0.766331    0.045807 0
     0.749350    0.048003 0
     0.732168    0.050097 0
     0.714777    0.052113 0
     0.697160    0.054080 0
     0.679339    0.056029 0
     0.661398    0.057975 0
     0.643411    0.059913 0
     0.625399    0.061840 0
     0.607365    0.063757 0
     0.589318    0.065667 0
     0.571291    0.067568 0
     0.553322    0.069450 0
     0.535429    0.071300 0
     0.517619    0.073107 0
     0.499901    0.074858 0
     0.482282    0.076540 0
     0.464761    0.078138 0
     0.447324    0.079644 0
     0.429985    0.081051 0
     0.412762    0.082338 0
     0.395632    0.083494 0
     0.378590    0.084514 0
     0.361669    0.085384 0
     0.344842    0.086088 0
     0.328115    0.086623 0
     0.311504    0.086975 0
     0.294995    0.087134 0
     0.278621    0.087096 0
     0.262380    0.086843 0
     0.246311    0.086365 0
     0.230373    0.085648 0
     0.214641    0.084692 0
     0.199113    0.083485 0
     0.183853    0.082017 0
     0.168903    0.080287 0
     0.154335    0.078290 0
     0.140202    0.076004 0
     0.126582    0.073457 0
     0.113560    0.070645 0
     0.101222    0.067587 0
     0.089655    0.064336 0
     0.078937    0.060913 0
     0.069113    0.057364 0
     0.060203    0.053754 0
     0.052201    0.050143 0
     0.045081    0.046582 0
     0.038783    0.043107 0
     0.033230    0.039765 0
     0.028351    0.036553 0
     0.024055    0.033494 0
     0.020281    0.030574 0
     0.016973    0.027765 0
     0.014073    0.025056 0
     0.011524    0.022447 0
     0.009290    0.019928 0
     0.007328    0.017497 0
     0.005615    0.015148 0
     0.004143    0.012864 0
     0.002904    0.010634 0
     0.001887    0.008455 0
     0.001088    0.006323 0
     0.000509    0.004239 0
     0.000151    0.002206 0
     0.000004    0.000243 0
     0.000070   -0.001694 0
     0.000361   -0.003683 0
     0.000882   -0.005701 0
     0.001631   -0.007740 0
     0.002621   -0.009779 0
     0.003857   -0.011808 0
     0.005312   -0.013844 0
     0.007045   -0.015859 0
     0.009090   -0.017833 0
     0.011463   -0.019775 0
     0.014183   -0.021709 0
     0.017281   -0.023672 0
     0.020817   -0.025693 0
     0.024856   -0.027791 0
     0.029503   -0.029999 0
     0.034912   -0.032366 0
     0.041252   -0.034934 0
     0.048707   -0.037736 0
     0.057422   -0.040767 0
     0.067534   -0.043980 0
     0.079085   -0.047285 0
     0.091949   -0.050578 0
     0.105862   -0.053773 0
     0.120415   -0.056799 0
     0.135092   -0.059590 0
     0.149612   -0.062117 0
     0.163924   -0.064393 0
     0.178197   -0.066467 0
     0.192557   -0.068370 0
     0.207114   -0.070136 0
     0.222029   -0.071800 0
     0.237480   -0.073353 0
     0.253516   -0.074764 0
     0.270064   -0.076040 0
     0.286853   -0.077154 0
     0.303699   -0.078070 0
     0.320550   -0.078802 0
     0.337375   -0.079336 0
     0.354218   -0.079657 0
     0.371063   -0.079747 0
     0.387881   -0.079546 0
     0.404693   -0.079177 0
     0.421488   -0.078644 0
     0.438263   -0.077938 0
     0.455050   -0.077056 0
     0.471865   -0.076002 0
     0.488741   -0.074776 0
     0.505686   -0.073395 0
     0.522696   -0.071861 0
     0.539808   -0.070186 0
     0.556983   -0.068384 0
     0.574263   -0.066457 0
     0.591617   -0.064434 0
     0.609025   -0.062311 0
     0.626502   -0.060109 0
     0.643969   -0.057841 0
     0.661413   -0.055499 0
     0.678839   -0.053081 0
     0.696235   -0.050585 0
     0.713599   -0.048009 0
     0.730953   -0.045344 0
     0.748331   -0.042588 0
     0.765725   -0.039749 0
     0.783165   -0.036817 0
     0.800719   -0.033857 0
     0.818377   -0.030899 0
     0.836082   -0.027996 0
     0.853745   -0.025217 0
     0.871268   -0.022408 0
     0.888491   -0.019593 0
     0.905207   -0.016873 0
     0.921189   -0.014283 0
     0.936216   -0.011821 0
     0.950021   -0.009530 0
     0.962448   -0.007506 0
     0.973764   -0.005652 0
     0.984433   -0.003851 0
     0.994316   -0.001998 0
     1.000273   -0.000144 0
