0.999908   -0.000846 0
     0.994142    0.000470 0
     0.984648    0.002407 0
     0.973481    0.004607 0
     0.960621    0.007132 0
     0.946506    0.009848 0
     0.931790    0.012552 0
     0.916832    0.015090 0
     0.901566    0.017470 0
     0.886061    0.019695 0
     0.870255    0.021849 0
     0.854384    0.023910 0
     0.838338    0.025870 0
     0.822157    0.027788 0
     0.805974    0.029642 0
     0.789757    0.031432 0
     0.773492    0.033163 0
     0.757202    0.034842 0
     0.740911    0.036467 0
     0.724617    0.038038 0
     0.708389    0.039548 0
     0.692284    0.041052 0
     0.676095    0.042510 0
     0.659850    0.043934 0
     0.643613    0.045277 0
     0.627293    0.046532 0
     0.611009    0.047675 0
     0.594803    0.048761 0
     0.578730    0.049825 0
     0.562719    0.050840 0
     0.546756    0.051770 0
     0.530935    0.052589 0
     0.514980    0.053316 0
     0.498804    0.053972 0
     0.482564    0.054575 0
     0.466174    0.055148 0
     0.449674    0.055686 0
     0.433157    0.056171 0
     0.416617    0.056581 0
     0.400039    0.056897 0
     0.383456    0.057110 0
     0.366879    0.057239 0
     0.350299    0.057306 0
     0.333718    0.057312 0
     0.317172    0.057241 0
     0.300674    0.057069 0
     0.284157    0.056776 0
     0.267714    0.056353 0
     0.251411    0.055802 0
     0.235197    0.055123 0
     0.219088    0.054313 0
     0.203058    0.053314 0
     0.187203    0.052134 0
     0.171540    0.050763 0
     0.155990    0.049181 0
     0.140675    0.047389 0
     0.125663    0.045393 0
     0.111115    0.043210 0
     0.097157    0.040843 0
     0.083921    0.038298 0
     0.071761    0.035678 0
     0.060829    0.033090 0
     0.051223    0.030611 0
     0.042969    0.028272 0
     0.035967    0.026089 0
     0.030039    0.024067 0
     0.025014    0.022195 0
     0.020709    0.020427 0
     0.017020    0.018735 0
     0.013834    0.017089 0
     0.011048    0.015460 0
     0.008560    0.013800 0
     0.006411    0.012105 0
     0.004601    0.010338 0
     0.003086    0.008522 0
     0.001868    0.006675 0
     0.000954    0.004794 0
     0.000402    0.002902 0
     0.000095    0.001060 0
    -0.000010   -0.000713 0
     0.000130   -0.002500 0
     0.000511   -0.004341 0
     0.001118   -0.006226 0
     0.001991   -0.008131 0
     0.003344   -0.009916 0
     0.005060   -0.011559 0
     0.007106   -0.013007 0
     0.009393   -0.014356 0
     0.011874   -0.015691 0
     0.014679   -0.017058 0
     0.017937   -0.018515 0
     0.021720   -0.020101 0
     0.026185   -0.021842 0
     0.031428   -0.023725 0
     0.037630   -0.025783 0
     0.045062   -0.028065 0
     0.053924   -0.030510 0
     0.064344   -0.033000 0
     0.076248   -0.035388 0
     0.089429   -0.037600 0
     0.103610   -0.039638 0
     0.118437   -0.041485 0
     0.133556   -0.043076 0
     0.148846   -0.044384 0
     0.164237   -0.045418 0
     0.179837   -0.046204 0
     0.195800   -0.046758 0
     0.212019   -0.047082 0
     0.228327   -0.047205 0
     0.244701   -0.047174 0
     0.261087   -0.047027 0
     0.277432   -0.046776 0
     0.293752   -0.046425 0
     0.310103   -0.045988 0
     0.326466   -0.045495 0
     0.342825   -0.044957 0
     0.359229   -0.044400 0
     0.375596   -0.043864 0
     0.391906   -0.043378 0
     0.408278   -0.043033 0
     0.424686   -0.042640 0
     0.441051   -0.042194 0
     0.457404   -0.041683 0
     0.473804   -0.041113 0
     0.490265   -0.040496 0
     0.506711   -0.039845 0
     0.523093   -0.039143 0
     0.539512   -0.038377 0
     0.556019   -0.037570 0
     0.572526   -0.036744 0
     0.588915   -0.035890 0
     0.605251   -0.034973 0
     0.621562   -0.034002 0
     0.637757   -0.032967 0
     0.653928   -0.031842 0
     0.670038   -0.030647 0
     0.686078   -0.029345 0
     0.702135   -0.027945 0
     0.718150   -0.026441 0
     0.734224   -0.024820 0
     0.750402   -0.023104 0
     0.766650   -0.021318 0
     0.783018   -0.019941 0
     0.799446   -0.018758 0
     0.815813   -0.017566 0
     0.832063   -0.016333 0
     0.848105   -0.015078 0
     0.864009   -0.013806 0
     0.879755   -0.012430 0
     0.895020   -0.010962 0
     0.909440   -0.009371 0
     0.922933   -0.007908 0
     0.935448   -0.006637 0
     0.946646   -0.005545 0
     0.956924   -0.004594 0
     0.966529   -0.003692 0
     0.975913   -0.002923 0
     0.985231   -0.002145 0
     0.994152   -0.001375 0
     0.999908   -0.000846 0
