0.999813    0.001142 0
     0.993367    0.002914 0
     0.983059    0.005406 0
     0.972232    0.007891 0
     0.960839    0.010512 0
     0.948466    0.013372 0
     0.934899    0.016481 0
     0.920026    0.019880 0
     0.904137    0.023532 0
     0.887702    0.027317 0
     0.871021    0.031166 0
     0.854184    0.034935 0
     0.837305    0.038503 0
     0.820489    0.041891 0
     0.803743    0.045082 0
     0.787089    0.048212 0
     0.770458    0.051252 0
     0.753756    0.054215 0
     0.736888    0.057065 0
     0.719837    0.059814 0
     0.702571    0.062443 0
     0.685044    0.064988 0
     0.667293    0.067494 0
     0.649301    0.069925 0
     0.631113    0.072207 0
     0.612790    0.074365 0
     0.594364    0.076357 0
     0.575886    0.078250 0
     0.557384    0.080054 0
     0.538878    0.081749 0
     0.520395    0.083315 0
     0.501981    0.084755 0
     0.483700    0.086066 0
     0.465598    0.087207 0
     0.447672    0.088228 0
     0.429919    0.089067 0
     0.412355    0.089735 0
     0.394923    0.090264 0
     0.377642    0.090653 0
     0.360413    0.090889 0
     0.343202    0.090923 0
     0.325980    0.090815 0
     0.308734    0.090582 0
     0.291476    0.090188 0
     0.274267    0.089617 0
     0.257228    0.088833 0
     0.240445    0.087833 0
     0.224013    0.086626 0
     0.207894    0.085211 0
     0.192086    0.083577 0
     0.176638    0.081748 0
     0.161590    0.079744 0
     0.147034    0.077567 0
     0.133032    0.075218 0
     0.119673    0.072610 0
     0.107042    0.069782 0
     0.095228    0.066757 0
     0.084289    0.063575 0
     0.074271    0.060283 0
     0.065180    0.056934 0
     0.057005    0.053569 0
     0.049692    0.050226 0
     0.043181    0.046948 0
     0.037404    0.043753 0
     0.032282    0.040653 0
     0.027743    0.037660 0
     0.023716    0.034769 0
     0.020138    0.031988 0
     0.016959    0.029304 0
     0.014137    0.026708 0
     0.011633    0.024194 0
     0.009419    0.021750 0
     0.007463    0.019373 0
     0.005752    0.017053 0
     0.004285    0.014773 0
     0.003047    0.012532 0
     0.002024    0.010332 0
     0.001206    0.008174 0
     0.000596    0.006060 0
     0.000193    0.003992 0
    -0.000011    0.001985 0
    -0.000001    0.000009 0
     0.000229   -0.001996 0
     0.000691   -0.004044 0
     0.001387   -0.006116 0
     0.002319   -0.008201 0
     0.003486   -0.010294 0
     0.004932   -0.012357 0
     0.006655   -0.014384 0
     0.008658   -0.016371 0
     0.010966   -0.018305 0
     0.013606   -0.020195 0
     0.016579   -0.022094 0
     0.019908   -0.024035 0
     0.023628   -0.026041 0
     0.027796   -0.028148 0
     0.032476   -0.030396 0
     0.037756   -0.032837 0
     0.043746   -0.035509 0
     0.050575   -0.038400 0
     0.058357   -0.041502 0
     0.067144   -0.044813 0
     0.076908   -0.048293 0
     0.087551   -0.051854 0
     0.098845   -0.055355 0
     0.110549   -0.058727 0
     0.122655   -0.061891 0
     0.135301   -0.064884 0
     0.148640   -0.067698 0
     0.162828   -0.070332 0
     0.177895   -0.072717 0
     0.193675   -0.074779 0
     0.209867   -0.076504 0
     0.226316   -0.077910 0
     0.242979   -0.078981 0
     0.259761   -0.079852 0
     0.276665   -0.080527 0
     0.293652   -0.081008 0
     0.310733   -0.081304 0
     0.327870   -0.081425 0
     0.345046   -0.081366 0
     0.362279   -0.081129 0
     0.379570   -0.080726 0
     0.396880   -0.080162 0
     0.414235   -0.079424 0
     0.431658   -0.078532 0
     0.449124   -0.077490 0
     0.466644   -0.076300 0
     0.484216   -0.074977 0
     0.501810   -0.073523 0
     0.519439   -0.071935 0
     0.537119   -0.070222 0
     0.554828   -0.068396 0
     0.572553   -0.066455 0
     0.590304   -0.064400 0
     0.608092   -0.062233 0
     0.625929   -0.059884 0
     0.643832   -0.057364 0
     0.661830   -0.054669 0
     0.679927   -0.051862 0
     0.697960   -0.048998 0
     0.715728   -0.046118 0
     0.733147   -0.043198 0
     0.750337   -0.040279 0
     0.767509   -0.037271 0
     0.784815   -0.034163 0
     0.802291   -0.031025 0
     0.819959   -0.027825 0
     0.837774   -0.024601 0
     0.855572   -0.021373 0
     0.873170   -0.018169 0
     0.890444   -0.015096 0
     0.907301   -0.012157 0
     0.923692   -0.009405 0
     0.939523   -0.006875 0
     0.954677   -0.004653 0
     0.968797   -0.002751 0
     0.981567   -0.001156 0
     0.992895    0.000293 0
     0.999813    0.001142 0
